"Motorcycle_1_(0, 0).jpg",0,0
"Motorcycle_1_(0, 1).jpg",0,0
"Motorcycle_1_(0, 2).jpg",0,0
"Motorcycle_1_(1, 0).jpg",0,0
"Motorcycle_1_(1, 1).jpg",0,0
"Motorcycle_1_(1, 2).jpg",0,1
"Motorcycle_1_(2, 0).jpg",0,0
"Motorcycle_1_(2, 1).jpg",0,0
"Motorcycle_1_(2, 2).jpg",0,0
"Motorcycle_2_(0, 0).jpg",0,0
"Motorcycle_2_(0, 1).jpg",0,0
"Motorcycle_2_(0, 2).jpg",0,0
"Motorcycle_2_(1, 0).jpg",0,1
"Motorcycle_2_(1, 1).jpg",1,1
"Motorcycle_2_(1, 2).jpg",0,0
"Motorcycle_2_(2, 0).jpg",0,0
"Motorcycle_2_(2, 1).jpg",0,0
"Motorcycle_2_(2, 2).jpg",0,0
"Motorcycle_3_(0, 0).jpg",0,0
"Motorcycle_3_(0, 1).jpg",0,0
"Motorcycle_3_(0, 2).jpg",0,0
"Motorcycle_3_(1, 0).jpg",0,0
"Motorcycle_3_(1, 1).jpg",0,1
"Motorcycle_3_(1, 2).jpg",0,0
"Motorcycle_3_(2, 0).jpg",0,0
"Motorcycle_3_(2, 1).jpg",0,0
"Motorcycle_3_(2, 2).jpg",0,0
"Motorcycle_4_(0, 0).jpg",0,0
"Motorcycle_4_(0, 1).jpg",0,0
"Motorcycle_4_(0, 2).jpg",0,0
"Motorcycle_4_(1, 0).jpg",0,1
"Motorcycle_4_(1, 1).jpg",0,1
"Motorcycle_4_(1, 2).jpg",0,0
"Motorcycle_4_(2, 0).jpg",0,1
"Motorcycle_4_(2, 1).jpg",0,1
"Motorcycle_4_(2, 2).jpg",0,0
"Motorcycle_5_(0, 0).jpg",1,1
"Motorcycle_5_(0, 1).jpg",0,0
"Motorcycle_5_(0, 2).jpg",0,0
"Motorcycle_5_(1, 0).jpg",0,1
"Motorcycle_5_(1, 1).jpg",0,0
"Motorcycle_5_(1, 2).jpg",0,0
"Motorcycle_5_(2, 0).jpg",0,0
"Motorcycle_5_(2, 1).jpg",0,0
"Motorcycle_5_(2, 2).jpg",0,0
"Motorcycle_6_(0, 0).jpg",0,0
"Motorcycle_6_(0, 1).jpg",0,0
"Motorcycle_6_(0, 2).jpg",0,0
"Motorcycle_6_(1, 0).jpg",1,1
"Motorcycle_6_(1, 1).jpg",1,1
"Motorcycle_6_(1, 2).jpg",0,0
"Motorcycle_6_(2, 0).jpg",0,1
"Motorcycle_6_(2, 1).jpg",0,1
"Motorcycle_6_(2, 2).jpg",0,0
"Motorcycle_7_(0, 0).jpg",0,0
"Motorcycle_7_(0, 1).jpg",0,0
"Motorcycle_7_(0, 2).jpg",0,0
"Motorcycle_7_(1, 0).jpg",0,0
"Motorcycle_7_(1, 1).jpg",1,1
"Motorcycle_7_(1, 2).jpg",0,0
"Motorcycle_7_(2, 0).jpg",0,1
"Motorcycle_7_(2, 1).jpg",0,0
"Motorcycle_7_(2, 2).jpg",0,0
"Motorcycle_8_(0, 0).jpg",0,0
"Motorcycle_8_(0, 1).jpg",0,0
"Motorcycle_8_(0, 2).jpg",0,0
"Motorcycle_8_(1, 0).jpg",0,1
"Motorcycle_8_(1, 1).jpg",1,0
"Motorcycle_8_(1, 2).jpg",0,0
"Motorcycle_8_(2, 0).jpg",0,0
"Motorcycle_8_(2, 1).jpg",0,0
"Motorcycle_8_(2, 2).jpg",0,0
"Motorcycle_9_(0, 0).jpg",1,1
"Motorcycle_9_(0, 1).jpg",0,0
"Motorcycle_9_(0, 2).jpg",0,0
"Motorcycle_9_(1, 0).jpg",1,1
"Motorcycle_9_(1, 1).jpg",0,1
"Motorcycle_9_(1, 2).jpg",0,0
"Motorcycle_9_(2, 0).jpg",0,0
"Motorcycle_9_(2, 1).jpg",0,0
"Motorcycle_9_(2, 2).jpg",0,0
"Motorcycle_10_(0, 0).jpg",0,0
"Motorcycle_10_(0, 1).jpg",0,0
"Motorcycle_10_(0, 2).jpg",0,0
"Motorcycle_10_(1, 0).jpg",0,0
"Motorcycle_10_(1, 1).jpg",0,0
"Motorcycle_10_(1, 2).jpg",1,0
"Motorcycle_10_(2, 0).jpg",0,1
"Motorcycle_10_(2, 1).jpg",0,1
"Motorcycle_10_(2, 2).jpg",1,1
"Motorcycle_11_(0, 0).jpg",0,0
"Motorcycle_11_(0, 1).jpg",0,0
"Motorcycle_11_(0, 2).jpg",0,0
"Motorcycle_11_(1, 0).jpg",0,0
"Motorcycle_11_(1, 1).jpg",1,1
"Motorcycle_11_(1, 2).jpg",0,0
"Motorcycle_11_(2, 0).jpg",0,0
"Motorcycle_11_(2, 1).jpg",0,0
"Motorcycle_11_(2, 2).jpg",0,0
"Motorcycle_12_(0, 0).jpg",0,0
"Motorcycle_12_(0, 1).jpg",0,0
"Motorcycle_12_(0, 2).jpg",0,0
"Motorcycle_12_(1, 0).jpg",1,1
"Motorcycle_12_(1, 1).jpg",1,0
"Motorcycle_12_(1, 2).jpg",0,0
"Motorcycle_12_(2, 0).jpg",0,0
"Motorcycle_12_(2, 1).jpg",0,0
"Motorcycle_12_(2, 2).jpg",0,0
"Motorcycle_13_(0, 0).jpg",0,0
"Motorcycle_13_(0, 1).jpg",1,0
"Motorcycle_13_(0, 2).jpg",0,0
"Motorcycle_13_(1, 0).jpg",1,1
"Motorcycle_13_(1, 1).jpg",1,1
"Motorcycle_13_(1, 2).jpg",0,0
"Motorcycle_13_(2, 0).jpg",0,0
"Motorcycle_13_(2, 1).jpg",0,0
"Motorcycle_13_(2, 2).jpg",0,0
"Motorcycle_14_(0, 0).jpg",0,0
"Motorcycle_14_(0, 1).jpg",0,0
"Motorcycle_14_(0, 2).jpg",0,0
"Motorcycle_14_(1, 0).jpg",0,0
"Motorcycle_14_(1, 1).jpg",1,0
"Motorcycle_14_(1, 2).jpg",0,1
"Motorcycle_14_(2, 0).jpg",0,0
"Motorcycle_14_(2, 1).jpg",0,0
"Motorcycle_14_(2, 2).jpg",0,0
"Motorcycle_15_(0, 0).jpg",0,0
"Motorcycle_15_(0, 1).jpg",0,0
"Motorcycle_15_(0, 2).jpg",0,0
"Motorcycle_15_(1, 0).jpg",0,0
"Motorcycle_15_(1, 1).jpg",1,1
"Motorcycle_15_(1, 2).jpg",0,0
"Motorcycle_15_(2, 0).jpg",0,0
"Motorcycle_15_(2, 1).jpg",0,0
"Motorcycle_15_(2, 2).jpg",0,0
"Motorcycle_16_(0, 0).jpg",0,0
"Motorcycle_16_(0, 1).jpg",0,0
"Motorcycle_16_(0, 2).jpg",0,0
"Motorcycle_16_(1, 0).jpg",0,1
"Motorcycle_16_(1, 1).jpg",1,1
"Motorcycle_16_(1, 2).jpg",0,0
"Motorcycle_16_(2, 0).jpg",0,0
"Motorcycle_16_(2, 1).jpg",0,0
"Motorcycle_16_(2, 2).jpg",0,0
"Motorcycle_17_(0, 0).jpg",0,0
"Motorcycle_17_(0, 1).jpg",0,0
"Motorcycle_17_(0, 2).jpg",0,0
"Motorcycle_17_(1, 0).jpg",0,0
"Motorcycle_17_(1, 1).jpg",0,0
"Motorcycle_17_(1, 2).jpg",0,0
"Motorcycle_17_(2, 0).jpg",0,0
"Motorcycle_17_(2, 1).jpg",0,1
"Motorcycle_17_(2, 2).jpg",0,0
"Motorcycle_18_(0, 0).jpg",0,0
"Motorcycle_18_(0, 1).jpg",0,0
"Motorcycle_18_(0, 2).jpg",0,0
"Motorcycle_18_(1, 0).jpg",1,1
"Motorcycle_18_(1, 1).jpg",0,0
"Motorcycle_18_(1, 2).jpg",0,0
"Motorcycle_18_(2, 0).jpg",0,0
"Motorcycle_18_(2, 1).jpg",0,0
"Motorcycle_18_(2, 2).jpg",0,0
"Motorcycle_19_(0, 0).jpg",0,0
"Motorcycle_19_(0, 1).jpg",0,0
"Motorcycle_19_(0, 2).jpg",0,0
"Motorcycle_19_(1, 0).jpg",0,0
"Motorcycle_19_(1, 1).jpg",1,1
"Motorcycle_19_(1, 2).jpg",1,0
"Motorcycle_19_(2, 0).jpg",0,0
"Motorcycle_19_(2, 1).jpg",0,1
"Motorcycle_19_(2, 2).jpg",0,0
"Motorcycle_20_(0, 0).jpg",0,0
"Motorcycle_20_(0, 1).jpg",0,0
"Motorcycle_20_(0, 2).jpg",0,0
"Motorcycle_20_(1, 0).jpg",0,0
"Motorcycle_20_(1, 1).jpg",0,0
"Motorcycle_20_(1, 2).jpg",0,0
"Motorcycle_20_(2, 0).jpg",0,0
"Motorcycle_20_(2, 1).jpg",0,0
"Motorcycle_20_(2, 2).jpg",0,0
"Motorcycle_41_(0, 0).jpg",0,0
"Motorcycle_41_(0, 1).jpg",0,0
"Motorcycle_41_(0, 2).jpg",0,0
"Motorcycle_41_(1, 0).jpg",0,0
"Motorcycle_41_(1, 1).jpg",1,1
"Motorcycle_41_(1, 2).jpg",0,0
"Motorcycle_41_(2, 0).jpg",0,1
"Motorcycle_41_(2, 1).jpg",0,1
"Motorcycle_41_(2, 2).jpg",0,0
"Motorcycle_42_(0, 0).jpg",0,0
"Motorcycle_42_(0, 1).jpg",0,1
"Motorcycle_42_(0, 2).jpg",0,0
"Motorcycle_42_(1, 0).jpg",0,0
"Motorcycle_42_(1, 1).jpg",1,1
"Motorcycle_42_(1, 2).jpg",0,0
"Motorcycle_42_(2, 0).jpg",0,0
"Motorcycle_42_(2, 1).jpg",0,0
"Motorcycle_42_(2, 2).jpg",0,0
"Motorcycle_43_(0, 0).jpg",0,0
"Motorcycle_43_(0, 1).jpg",0,0
"Motorcycle_43_(0, 2).jpg",0,0
"Motorcycle_43_(1, 0).jpg",0,0
"Motorcycle_43_(1, 1).jpg",1,1
"Motorcycle_43_(1, 2).jpg",0,0
"Motorcycle_43_(2, 0).jpg",0,0
"Motorcycle_43_(2, 1).jpg",0,0
"Motorcycle_43_(2, 2).jpg",0,0
"Motorcycle_44_(0, 0).jpg",0,0
"Motorcycle_44_(0, 1).jpg",0,0
"Motorcycle_44_(0, 2).jpg",0,0
"Motorcycle_44_(1, 0).jpg",0,0
"Motorcycle_44_(1, 1).jpg",0,0
"Motorcycle_44_(1, 2).jpg",0,0
"Motorcycle_44_(2, 0).jpg",1,1
"Motorcycle_44_(2, 1).jpg",0,0
"Motorcycle_44_(2, 2).jpg",0,0
"Motorcycle_45_(0, 0).jpg",0,0
"Motorcycle_45_(0, 1).jpg",0,0
"Motorcycle_45_(0, 2).jpg",0,0
"Motorcycle_45_(1, 0).jpg",0,0
"Motorcycle_45_(1, 1).jpg",0,1
"Motorcycle_45_(1, 2).jpg",1,1
"Motorcycle_45_(2, 0).jpg",0,0
"Motorcycle_45_(2, 1).jpg",0,0
"Motorcycle_45_(2, 2).jpg",0,0
"Motorcycle_46_(0, 0).jpg",0,0
"Motorcycle_46_(0, 1).jpg",0,0
"Motorcycle_46_(0, 2).jpg",0,0
"Motorcycle_46_(1, 0).jpg",0,0
"Motorcycle_46_(1, 1).jpg",1,1
"Motorcycle_46_(1, 2).jpg",0,0
"Motorcycle_46_(2, 0).jpg",0,0
"Motorcycle_46_(2, 1).jpg",0,0
"Motorcycle_46_(2, 2).jpg",0,0
"Motorcycle_47_(0, 0).jpg",0,0
"Motorcycle_47_(0, 1).jpg",0,0
"Motorcycle_47_(0, 2).jpg",0,0
"Motorcycle_47_(1, 0).jpg",0,0
"Motorcycle_47_(1, 1).jpg",0,1
"Motorcycle_47_(1, 2).jpg",1,1
"Motorcycle_47_(2, 0).jpg",0,0
"Motorcycle_47_(2, 1).jpg",0,0
"Motorcycle_47_(2, 2).jpg",0,0
"Motorcycle_48_(0, 0).jpg",0,0
"Motorcycle_48_(0, 1).jpg",0,0
"Motorcycle_48_(0, 2).jpg",0,0
"Motorcycle_48_(1, 0).jpg",0,0
"Motorcycle_48_(1, 1).jpg",1,1
"Motorcycle_48_(1, 2).jpg",0,0
"Motorcycle_48_(2, 0).jpg",0,0
"Motorcycle_48_(2, 1).jpg",0,0
"Motorcycle_48_(2, 2).jpg",0,0
"Motorcycle_49_(0, 0).jpg",0,0
"Motorcycle_49_(0, 1).jpg",0,0
"Motorcycle_49_(0, 2).jpg",0,0
"Motorcycle_49_(1, 0).jpg",0,0
"Motorcycle_49_(1, 1).jpg",1,1
"Motorcycle_49_(1, 2).jpg",0,0
"Motorcycle_49_(2, 0).jpg",0,0
"Motorcycle_49_(2, 1).jpg",0,0
"Motorcycle_49_(2, 2).jpg",0,0
"Motorcycle_50_(0, 0).jpg",1,0
"Motorcycle_50_(0, 1).jpg",0,0
"Motorcycle_50_(0, 2).jpg",0,0
"Motorcycle_50_(1, 0).jpg",0,0
"Motorcycle_50_(1, 1).jpg",0,1
"Motorcycle_50_(1, 2).jpg",0,1
"Motorcycle_50_(2, 0).jpg",0,0
"Motorcycle_50_(2, 1).jpg",0,1
"Motorcycle_50_(2, 2).jpg",0,1
"Motorcycle_51_(0, 0).jpg",0,0
"Motorcycle_51_(0, 1).jpg",0,0
"Motorcycle_51_(0, 2).jpg",0,0
"Motorcycle_51_(1, 0).jpg",0,0
"Motorcycle_51_(1, 1).jpg",1,1
"Motorcycle_51_(1, 2).jpg",0,0
"Motorcycle_51_(2, 0).jpg",0,0
"Motorcycle_51_(2, 1).jpg",0,0
"Motorcycle_51_(2, 2).jpg",0,0
"Motorcycle_52_(0, 0).jpg",0,0
"Motorcycle_52_(0, 1).jpg",0,0
"Motorcycle_52_(0, 2).jpg",0,0
"Motorcycle_52_(1, 0).jpg",0,0
"Motorcycle_52_(1, 1).jpg",0,0
"Motorcycle_52_(1, 2).jpg",0,0
"Motorcycle_52_(2, 0).jpg",0,0
"Motorcycle_52_(2, 1).jpg",1,1
"Motorcycle_52_(2, 2).jpg",0,1
"Motorcycle_53_(0, 0).jpg",0,0
"Motorcycle_53_(0, 1).jpg",0,0
"Motorcycle_53_(0, 2).jpg",0,0
"Motorcycle_53_(1, 0).jpg",0,0
"Motorcycle_53_(1, 1).jpg",1,1
"Motorcycle_53_(1, 2).jpg",0,0
"Motorcycle_53_(2, 0).jpg",0,0
"Motorcycle_53_(2, 1).jpg",0,0
"Motorcycle_53_(2, 2).jpg",0,0
"Motorcycle_54_(0, 0).jpg",0,0
"Motorcycle_54_(0, 1).jpg",0,0
"Motorcycle_54_(0, 2).jpg",0,0
"Motorcycle_54_(1, 0).jpg",0,0
"Motorcycle_54_(1, 1).jpg",0,0
"Motorcycle_54_(1, 2).jpg",0,0
"Motorcycle_54_(2, 0).jpg",1,1
"Motorcycle_54_(2, 1).jpg",0,0
"Motorcycle_54_(2, 2).jpg",0,0
"Motorcycle_55_(0, 0).jpg",0,0
"Motorcycle_55_(0, 1).jpg",1,1
"Motorcycle_55_(0, 2).jpg",0,0
"Motorcycle_55_(1, 0).jpg",0,0
"Motorcycle_55_(1, 1).jpg",0,0
"Motorcycle_55_(1, 2).jpg",0,0
"Motorcycle_55_(2, 0).jpg",0,0
"Motorcycle_55_(2, 1).jpg",0,0
"Motorcycle_55_(2, 2).jpg",0,0
"Motorcycle_56_(0, 0).jpg",0,0
"Motorcycle_56_(0, 1).jpg",0,0
"Motorcycle_56_(0, 2).jpg",0,0
"Motorcycle_56_(1, 0).jpg",0,0
"Motorcycle_56_(1, 1).jpg",0,1
"Motorcycle_56_(1, 2).jpg",0,0
"Motorcycle_56_(2, 0).jpg",0,0
"Motorcycle_56_(2, 1).jpg",0,1
"Motorcycle_56_(2, 2).jpg",0,0
"Motorcycle_57_(0, 0).jpg",0,0
"Motorcycle_57_(0, 1).jpg",0,0
"Motorcycle_57_(0, 2).jpg",0,0
"Motorcycle_57_(1, 0).jpg",0,0
"Motorcycle_57_(1, 1).jpg",0,0
"Motorcycle_57_(1, 2).jpg",1,1
"Motorcycle_57_(2, 0).jpg",0,0
"Motorcycle_57_(2, 1).jpg",0,0
"Motorcycle_57_(2, 2).jpg",0,1
"Motorcycle_58_(0, 0).jpg",0,0
"Motorcycle_58_(0, 1).jpg",0,1
"Motorcycle_58_(0, 2).jpg",0,1
"Motorcycle_58_(1, 0).jpg",0,1
"Motorcycle_58_(1, 1).jpg",0,0
"Motorcycle_58_(1, 2).jpg",0,0
"Motorcycle_58_(2, 0).jpg",0,0
"Motorcycle_58_(2, 1).jpg",0,0
"Motorcycle_58_(2, 2).jpg",0,0
"Motorcycle_59_(0, 0).jpg",1,1
"Motorcycle_59_(0, 1).jpg",0,0
"Motorcycle_59_(0, 2).jpg",0,0
"Motorcycle_59_(1, 0).jpg",0,1
"Motorcycle_59_(1, 1).jpg",0,0
"Motorcycle_59_(1, 2).jpg",0,0
"Motorcycle_59_(2, 0).jpg",0,1
"Motorcycle_59_(2, 1).jpg",0,0
"Motorcycle_59_(2, 2).jpg",0,0
"Motorcycle_60_(0, 0).jpg",0,0
"Motorcycle_60_(0, 1).jpg",0,0
"Motorcycle_60_(0, 2).jpg",0,0
"Motorcycle_60_(1, 0).jpg",0,1
"Motorcycle_60_(1, 1).jpg",0,0
"Motorcycle_60_(1, 2).jpg",0,0
"Motorcycle_60_(2, 0).jpg",0,0
"Motorcycle_60_(2, 1).jpg",0,0
"Motorcycle_60_(2, 2).jpg",0,0
"Motorcycle_61_(0, 0).jpg",0,0
"Motorcycle_61_(0, 1).jpg",0,0
"Motorcycle_61_(0, 2).jpg",0,0
"Motorcycle_61_(1, 0).jpg",0,0
"Motorcycle_61_(1, 1).jpg",1,1
"Motorcycle_61_(1, 2).jpg",0,0
